amount,hour_of_day,day_of_week,is_international,category_risk,location_risk,time_risk,amount_risk,device_risk,amount_time_interaction,amount_location_interaction,is_fraud
56.38161594604459,7.0,2.0,0.0,0.35,0.15,0.3,0.005638161594604459,0.2,16.914484783813375,8.457242391906687,0
104.15606718176491,9.0,3.0,0.0,0.3,0.15,0.1,0.010415606718176491,0.3,10.415606718176491,15.623410077264737,0
35.74467897749132,8.0,5.0,0.0,0.35,0.1,0.3,0.003574467897749132,0.2,10.723403693247395,3.574467897749132,0
114.15167693183467,15.0,6.0,0.0,0.35,0.15,0.1,0.011415167693183468,0.2,11.415167693183468,17.1227515397752,0
39.68356333663705,10.0,3.0,0.0,0.15,0.1,0.1,0.003968356333663705,0.3,3.968356333663705,3.968356333663705,0
21.34173629959698,13.0,6.0,0.0,0.4,0.15,0.1,0.002134173629959698,0.3,2.1341736299596983,3.201260444939547,0
7.253703279389982,14.0,0.0,0.0,0.05,0.2,0.1,0.0007253703279389983,0.1,0.7253703279389982,1.4507406558779965,0
98.4589028690251,3.0,0.0,0.0,0.1,0.15,0.8,0.00984589028690251,0.3,78.76712229522008,14.768835430353764,0
31.550934625853557,15.0,2.0,0.0,0.25,0.1,0.1,0.0031550934625853557,0.3,3.1550934625853557,3.1550934625853557,0
1666.33960376697,0.0,1.0,1.0,0.85,0.9,0.8,0.166633960376697,0.7,1333.0716830135761,1499.705643390273,1
187.90625638660683,5.0,0.0,0.0,0.35,0.1,0.8,0.01879062563866068,0.1,150.32500510928546,18.790625638660682,0
185.17381891795125,14.0,6.0,0.0,0.1,0.1,0.1,0.018517381891795127,0.3,18.517381891795125,18.517381891795125,0
31.41259987887603,11.0,3.0,0.0,0.1,0.1,0.1,0.003141259987887603,0.1,3.141259987887603,3.141259987887603,0
53.5237973151089,13.0,5.0,0.0,0.3,0.1,0.1,0.00535237973151089,0.1,5.35237973151089,5.35237973151089,0
106.59911978234264,12.0,1.0,0.0,0.2,0.15,0.1,0.010659911978234264,0.3,10.659911978234264,15.989867967351396,0
332.6987684649273,3.0,3.0,1.0,0.5,0.7,0.8,0.03326987684649273,0.3,266.1590147719418,232.8891379254491,1
16.82344724223324,15.0,6.0,1.0,0.15,0.1,0.1,0.001682344724223324,0.2,1.682344724223324,1.682344724223324,0
35.012555996854644,15.0,5.0,0.0,0.25,0.15,0.1,0.0035012555996854645,0.1,3.5012555996854644,5.251883399528197,0
137.66541501856167,18.0,0.0,0.0,0.15,0.2,0.1,0.013766541501856168,0.2,13.766541501856167,27.533083003712335,0
219.25936135478463,21.0,3.0,0.0,0.15,0.1,0.1,0.021925936135478462,0.3,21.925936135478466,21.925936135478466,0
21.1444635130448,14.0,0.0,1.0,0.4,0.15,0.1,0.00211444635130448,0.2,2.11444635130448,3.17166952695672,0
46.60437971381851,13.0,2.0,0.0,0.25,0.15,0.1,0.004660437971381851,0.2,4.660437971381851,6.990656957072776,0
200.0,22.0,6.0,0.0,0.85,0.4,0.8,0.02,0.7,160.0,80.0,1
15.036790983180481,12.0,0.0,0.0,0.35,0.2,0.1,0.001503679098318048,0.1,1.5036790983180481,3.0073581966360963,0
109.73665663382866,2.0,3.0,0.0,0.05,0.1,0.8,0.010973665663382867,0.3,87.78932530706294,10.973665663382867,0
108.6666683824736,10.0,0.0,1.0,0.05,0.15,0.1,0.010866666838247361,0.1,10.866666838247362,16.30000025737104,0
37.87619890058767,16.0,1.0,0.0,0.4,0.1,0.1,0.0037876198900587666,0.2,3.787619890058767,3.787619890058767,0
294.21155762733525,1.0,1.0,1.0,0.7,0.9,0.8,0.029421155762733527,0.3,235.3692461018682,264.79040186460173,1
138.81305118200336,13.0,3.0,0.0,0.35,0.15,0.1,0.013881305118200337,0.2,13.881305118200338,20.821957677300503,0
22.510021535224915,13.0,5.0,1.0,0.05,0.1,0.1,0.0022510021535224914,0.1,2.2510021535224918,2.2510021535224918,0
70.63895403524056,8.0,0.0,1.0,0.2,0.1,0.3,0.007063895403524056,0.1,21.19168621057217,7.063895403524056,0
30.89363654089587,13.0,6.0,1.0,0.2,0.15,0.1,0.003089363654089587,0.1,3.089363654089587,4.63404548113438,0
36.59613252534154,13.0,4.0,1.0,0.35,0.15,0.1,0.0036596132525341537,0.3,3.659613252534154,5.489419878801231,0
58.74446824161864,13.0,2.0,0.0,0.35,0.1,0.1,0.005874446824161864,0.1,5.874446824161865,5.874446824161865,0
7.562323097765921,12.0,6.0,0.0,0.1,0.15,0.1,0.0007562323097765921,0.2,0.7562323097765922,1.134348464664888,0
562.8518323340705,19.0,5.0,0.0,0.1,0.15,0.1,0.05628518323340705,0.3,56.285183233407054,84.42777485011058,0
9.465209369987038,10.0,2.0,0.0,0.1,0.15,0.1,0.0009465209369987038,0.3,0.9465209369987039,1.4197814054980558,0
58.458793997647504,14.0,5.0,0.0,0.1,0.1,0.1,0.005845879399764751,0.3,5.845879399764751,5.845879399764751,0
23.290108789096525,15.0,0.0,1.0,0.05,0.15,0.1,0.0023290108789096524,0.3,2.3290108789096524,3.493516318364479,0
11.790562697789134,13.0,3.0,0.0,0.1,0.1,0.1,0.0011790562697789133,0.1,1.1790562697789135,1.1790562697789135,0
808.5685406484372,1.0,0.0,0.0,0.7,0.7,0.8,0.08085685406484372,0.3,646.8548325187498,565.997978453906,1
20.69466090319304,12.0,0.0,0.0,0.1,0.15,0.1,0.002069466090319304,0.3,2.069466090319304,3.104199135478956,0
7.924134723727519,15.0,4.0,0.0,0.25,0.15,0.1,0.000792413472372752,0.2,0.792413472372752,1.1886202085591278,0
170.26926531996952,15.0,1.0,0.0,0.05,0.15,0.1,0.01702692653199695,0.1,17.026926531996953,25.540389797995427,0
32.58601987250655,22.0,5.0,0.0,0.05,0.15,0.6,0.003258601987250655,0.1,19.551611923503927,4.887902980875982,0
44.24057684951932,12.0,0.0,1.0,0.3,0.1,0.1,0.004424057684951932,0.2,4.424057684951932,4.424057684951932,0
52.18601105778706,18.0,2.0,0.0,0.3,0.15,0.1,0.005218601105778706,0.3,5.218601105778706,7.827901658668059,0
197.0297194059011,13.0,5.0,0.0,0.35,0.15,0.1,0.01970297194059011,0.2,19.70297194059011,29.554457910885162,0
35.294846713178515,18.0,1.0,0.0,0.1,0.2,0.1,0.0035294846713178514,0.2,3.5294846713178516,7.058969342635703,0
291.81034002750255,23.0,4.0,0.0,0.85,0.6,0.8,0.029181034002750256,0.3,233.44827202200204,175.0862040165015,1
58.31918474333229,3.0,6.0,0.0,0.15,0.1,0.8,0.005831918474333229,0.1,46.655347794665836,5.8319184743332295,0
55.84055448230038,17.0,4.0,0.0,0.4,0.15,0.1,0.005584055448230037,0.2,5.584055448230038,8.376083172345057,0
225.54762751825626,4.0,2.0,0.0,0.25,0.1,0.8,0.022554762751825625,0.2,180.43810201460502,22.554762751825628,0
64.10290123465796,22.0,2.0,0.0,0.3,0.15,0.6,0.0064102901234657965,0.3,38.461740740794774,9.615435185198693,0
21.745716033625968,20.0,2.0,0.0,0.05,0.15,0.1,0.0021745716033625966,0.1,2.174571603362597,3.261857405043895,0
146.7200141055569,14.0,2.0,0.0,0.05,0.15,0.1,0.01467200141055569,0.1,14.672001410555692,22.008002115833538,0
88.76889343002887,7.0,6.0,1.0,0.25,0.1,0.3,0.008876889343002887,0.3,26.63066802900866,8.876889343002887,0
19.241544898450623,15.0,1.0,0.0,0.15,0.1,0.1,0.0019241544898450623,0.3,1.9241544898450624,1.9241544898450624,0
569.9930466510831,8.0,6.0,0.0,0.2,0.1,0.3,0.05699930466510831,0.2,170.99791399532492,56.99930466510831,0
37.19317432919568,14.0,6.0,0.0,0.1,0.15,0.1,0.0037193174329195676,0.2,3.719317432919568,5.5789761493793515,0
10.180734981446784,9.0,1.0,0.0,0.05,0.15,0.1,0.0010180734981446785,0.1,1.0180734981446784,1.5271102472170177,0
35.5434389092521,16.0,4.0,0.0,0.4,0.2,0.1,0.0035543438909252105,0.2,3.5543438909252103,7.108687781850421,0
64.4174635202197,11.0,3.0,0.0,0.3,0.15,0.1,0.00644174635202197,0.1,6.44174635202197,9.662619528032954,0
214.3588123008367,12.0,5.0,0.0,0.1,0.1,0.1,0.021435881230083668,0.3,21.43588123008367,21.43588123008367,0
8.025717828015887,8.0,1.0,0.0,0.15,0.1,0.3,0.0008025717828015887,0.1,2.407715348404766,0.8025717828015888,0
428.52177083790804,9.0,6.0,0.0,0.05,0.15,0.1,0.042852177083790806,0.3,42.85217708379081,64.2782656256862,0
44.32254965256777,11.0,6.0,0.0,0.1,0.1,0.1,0.004432254965256777,0.3,4.432254965256777,4.432254965256777,0
97.4507146817431,19.0,4.0,0.0,0.05,0.15,0.1,0.00974507146817431,0.3,9.74507146817431,14.617607202261464,0
53.86585317777038,9.0,6.0,1.0,0.25,0.1,0.1,0.005386585317777038,0.3,5.386585317777039,5.386585317777039,0
8.107406286856026,13.0,3.0,0.0,0.35,0.1,0.1,0.0008107406286856026,0.3,0.8107406286856027,0.8107406286856027,0
114.48241312640599,16.0,6.0,0.0,0.4,0.15,0.1,0.011448241312640599,0.3,11.448241312640599,17.172361968960896,0
142.10261845595144,9.0,1.0,0.0,0.05,0.15,0.1,0.014210261845595144,0.3,14.210261845595145,21.315392768392716,0
349.5502878908831,12.0,4.0,0.0,0.2,0.1,0.1,0.034955028789088315,0.3,34.95502878908831,34.95502878908831,0
87.62254099708241,11.0,4.0,0.0,0.3,0.15,0.1,0.00876225409970824,0.3,8.762254099708242,13.14338114956236,0
34.811038282821,16.0,0.0,0.0,0.2,0.15,0.1,0.0034811038282821,0.1,3.4811038282821003,5.22165574242315,0
65.6169808138289,0.0,1.0,0.0,0.15,0.15,0.8,0.00656169808138289,0.2,52.493584651063124,9.842547122074334,0
12.887806482079032,12.0,0.0,0.0,0.15,0.15,0.1,0.0012887806482079032,0.3,1.2887806482079034,1.9331709723118546,0
39.025500862098475,20.0,4.0,1.0,0.1,0.1,0.1,0.0039025500862098477,0.3,3.902550086209848,3.902550086209848,0
62.8728540050862,7.0,2.0,0.0,0.1,0.1,0.3,0.006287285400508619,0.2,18.861856201525857,6.28728540050862,0
23.447641040939633,14.0,2.0,0.0,0.25,0.1,0.1,0.002344764104093963,0.2,2.3447641040939633,2.3447641040939633,0
50.447473090177695,11.0,4.0,0.0,0.2,0.1,0.1,0.005044747309017769,0.2,5.04474730901777,5.04474730901777,0
491.39761138974893,22.0,0.0,0.0,0.7,0.35,0.8,0.04913976113897489,0.4,393.1180891117992,171.9891639864121,1
7.545725971745506,22.0,4.0,0.0,0.3,0.1,0.6,0.0007545725971745506,0.1,4.527435583047303,0.7545725971745507,0
32.377996463385216,8.0,4.0,1.0,0.35,0.1,0.3,0.0032377996463385217,0.3,9.713398939015564,3.2377996463385217,0
63.02867776765944,10.0,5.0,0.0,0.4,0.1,0.1,0.006302867776765943,0.1,6.302867776765944,6.302867776765944,0
86.02799279806693,16.0,5.0,0.0,0.2,0.1,0.1,0.008602799279806693,0.3,8.602799279806694,8.602799279806694,0
85.63162545667879,11.0,6.0,0.0,0.2,0.15,0.1,0.00856316254566788,0.2,8.563162545667879,12.844743818501819,0
531.5649691440889,10.0,4.0,0.0,0.4,0.1,0.1,0.053156496914408886,0.3,53.15649691440889,53.15649691440889,0
42.25912249359473,13.0,4.0,1.0,0.1,0.1,0.1,0.004225912249359473,0.3,4.225912249359474,4.225912249359474,0
70.2365933717525,12.0,0.0,0.0,0.1,0.1,0.1,0.00702365933717525,0.2,7.023659337175251,7.023659337175251,0
3.1580978200892758,16.0,6.0,0.0,0.05,0.15,0.1,0.00031580978200892757,0.1,0.3158097820089276,0.4737146730133913,0
204.87587845420077,6.0,4.0,0.0,0.05,0.1,0.3,0.020487587845420076,0.3,61.462763536260226,20.48758784542008,0
328.3172948271328,23.0,1.0,1.0,0.6,0.35,0.8,0.03283172948271328,0.3,262.6538358617062,114.91105318949647,1
48.399957797836315,8.0,2.0,0.0,0.05,0.15,0.3,0.0048399957797836315,0.2,14.519987339350894,7.259993669675447,0
26.570138675076816,9.0,1.0,0.0,0.15,0.15,0.1,0.0026570138675076817,0.1,2.6570138675076818,3.985520801261522,0
1670.4735848280861,22.0,3.0,0.0,0.7,0.35,0.8,0.1670473584828086,0.7,1336.378867862469,584.6657546898301,1
15.729116518545572,15.0,5.0,0.0,0.1,0.15,0.1,0.0015729116518545573,0.3,1.5729116518545574,2.3593674777818356,0
36.257977453836254,9.0,0.0,0.0,0.05,0.1,0.1,0.0036257977453836255,0.3,3.6257977453836254,3.6257977453836254,0
346.872089885194,18.0,2.0,0.0,0.2,0.1,0.1,0.034687208988519395,0.1,34.6872089885194,34.6872089885194,0
48.74707549960469,14.0,6.0,0.0,0.35,0.1,0.1,0.004874707549960469,0.1,4.874707549960469,4.874707549960469,0
140.54072503302174,13.0,2.0,0.0,0.1,0.1,0.1,0.014054072503302175,0.3,14.054072503302175,14.054072503302175,0
35.71333264133449,11.0,4.0,0.0,0.2,0.1,0.1,0.003571333264133449,0.1,3.571333264133449,3.571333264133449,0
139.93553697905426,14.0,0.0,0.0,0.25,0.1,0.1,0.013993553697905427,0.3,13.993553697905426,13.993553697905426,0
50.898542498598076,7.0,0.0,0.0,0.05,0.1,0.3,0.005089854249859808,0.3,15.269562749579421,5.089854249859808,0
84.88011270921726,13.0,3.0,0.0,0.25,0.2,0.1,0.008488011270921726,0.1,8.488011270921726,16.976022541843452,0
83.79025336039912,14.0,1.0,0.0,0.05,0.15,0.1,0.008379025336039911,0.3,8.379025336039913,12.568538004059867,0
54.26769359489375,17.0,6.0,0.0,0.35,0.1,0.1,0.005426769359489375,0.3,5.426769359489375,5.426769359489375,0
218.91083922742834,14.0,2.0,0.0,0.4,0.1,0.1,0.021891083922742836,0.3,21.891083922742837,21.891083922742837,0
330.2131290926077,11.0,4.0,0.0,0.1,0.15,0.1,0.03302131290926077,0.1,33.02131290926077,49.53196936389115,0
24.86417241396166,15.0,6.0,1.0,0.4,0.2,0.1,0.002486417241396166,0.3,2.4864172413961665,4.972834482792333,0
35.97287437157763,19.0,6.0,0.0,0.1,0.1,0.1,0.0035972874371577633,0.1,3.5972874371577634,3.5972874371577634,0
39.50198624359574,13.0,1.0,0.0,0.4,0.15,0.1,0.003950198624359574,0.2,3.950198624359574,5.92529793653936,0
92.14134739341777,10.0,0.0,0.0,0.2,0.15,0.1,0.009214134739341778,0.2,9.214134739341779,13.821202109012665,0
3154.2559076430716,1.0,2.0,0.0,0.7,0.9,0.8,0.31542559076430715,0.3,2523.4047261144574,2838.8303168787647,1
69.58826432851285,11.0,6.0,1.0,0.35,0.1,0.1,0.006958826432851285,0.1,6.958826432851286,6.958826432851286,0
61.95321971631055,21.0,3.0,0.0,0.25,0.1,0.1,0.006195321971631055,0.3,6.1953219716310555,6.1953219716310555,0
115.87168059822798,11.0,3.0,1.0,0.1,0.15,0.1,0.011587168059822798,0.3,11.5871680598228,17.380752089734198,0
8.28242153978429,12.0,3.0,1.0,0.4,0.1,0.1,0.0008282421539784289,0.3,0.828242153978429,0.828242153978429,0
363.4011592584909,13.0,0.0,0.0,0.4,0.1,0.1,0.03634011592584909,0.2,36.34011592584909,36.34011592584909,0
123.98289271642064,12.0,4.0,0.0,0.1,0.1,0.1,0.012398289271642063,0.1,12.398289271642064,12.398289271642064,0
4.781181387758982,16.0,4.0,1.0,0.05,0.1,0.1,0.00047811813877589825,0.3,0.47811813877589826,0.47811813877589826,0
56.38847596536757,10.0,2.0,0.0,0.4,0.1,0.1,0.005638847596536757,0.1,5.638847596536757,5.638847596536757,0
2187.759854874743,0.0,2.0,1.0,0.9,0.4,0.8,0.2187759854874743,0.3,1750.2078838997943,875.1039419498971,1
670.66988056902,3.0,1.0,1.0,0.6,0.35,0.8,0.067066988056902,0.3,536.535904455216,234.734458199157,1
29.41789454084216,14.0,0.0,0.0,0.25,0.15,0.1,0.0029417894540842158,0.3,2.941789454084216,4.412684181126323,0
41.091945039125314,20.0,5.0,0.0,0.4,0.15,0.1,0.0041091945039125315,0.3,4.109194503912532,6.163791755868797,0
4.2464309985881,17.0,2.0,1.0,0.15,0.15,0.1,0.00042464309985881,0.1,0.42464309985881005,0.636964649788215,0
11.279687229553245,10.0,6.0,0.0,0.4,0.15,0.1,0.0011279687229553245,0.1,1.1279687229553246,1.6919530844329866,0
62.88182304128091,5.0,6.0,0.0,0.1,0.15,0.8,0.006288182304128091,0.3,50.30545843302473,9.432273456192137,0
283.6246636052708,4.0,0.0,1.0,0.5,0.6,0.8,0.028362466360527083,0.3,226.89973088421667,170.17479816316248,1
86.77352036752076,12.0,2.0,0.0,0.1,0.1,0.1,0.008677352036752076,0.3,8.677352036752076,8.677352036752076,0
28.02652219371612,14.0,5.0,0.0,0.2,0.15,0.1,0.0028026522193716117,0.1,2.802652219371612,4.203978329057418,0
193.70381545172197,16.0,1.0,0.0,0.1,0.1,0.1,0.019370381545172198,0.1,19.370381545172197,19.370381545172197,0
20.141285481976748,9.0,6.0,0.0,0.25,0.1,0.1,0.0020141285481976748,0.2,2.0141285481976747,2.0141285481976747,0
100.47209700321018,13.0,3.0,1.0,0.35,0.1,0.1,0.010047209700321018,0.1,10.04720970032102,10.04720970032102,0
312.5803032682157,23.0,0.0,1.0,0.2,0.15,0.6,0.03125803032682157,0.2,187.5481819609294,46.88704549023235,0
7.2354870696509845,14.0,0.0,0.0,0.05,0.15,0.1,0.0007235487069650984,0.1,0.7235487069650985,1.0853230604476476,0
9.539748394725924,11.0,0.0,0.0,0.1,0.1,0.1,0.0009539748394725925,0.1,0.9539748394725924,0.9539748394725924,0
27.470694041193298,9.0,2.0,0.0,0.15,0.1,0.1,0.0027470694041193296,0.2,2.7470694041193298,2.7470694041193298,0
196.27537933631697,5.0,6.0,0.0,0.1,0.2,0.8,0.019627537933631697,0.2,157.0203034690536,39.2550758672634,0
95.27028685027821,16.0,1.0,1.0,0.4,0.1,0.1,0.00952702868502782,0.2,9.52702868502782,9.52702868502782,0
133.89637727604978,19.0,6.0,0.0,0.05,0.15,0.1,0.013389637727604977,0.3,13.389637727604978,20.084456591407466,0
38.57096148779634,10.0,2.0,0.0,0.4,0.1,0.1,0.003857096148779634,0.2,3.8570961487796342,3.8570961487796342,0
38.75599616123672,10.0,5.0,0.0,0.2,0.1,0.1,0.0038755996161236725,0.3,3.8755996161236723,3.8755996161236723,0
51.732962505641304,10.0,3.0,0.0,0.3,0.1,0.1,0.00517329625056413,0.3,5.173296250564131,5.173296250564131,0
52.5453267775865,17.0,6.0,0.0,0.3,0.2,0.1,0.0052545326777586505,0.3,5.25453267775865,10.5090653555173,0
98.60190001236619,13.0,1.0,0.0,0.3,0.15,0.1,0.009860190001236618,0.1,9.860190001236619,14.790285001854928,0
58.223839169102014,17.0,3.0,0.0,0.35,0.15,0.1,0.005822383916910202,0.3,5.822383916910201,8.733575875365302,0
43.81525184200528,13.0,5.0,1.0,0.1,0.1,0.1,0.004381525184200528,0.3,4.3815251842005285,4.3815251842005285,0
47.74367860882697,10.0,4.0,1.0,0.05,0.15,0.1,0.004774367860882697,0.3,4.774367860882697,7.161551791324045,0
24.956479545476576,10.0,5.0,0.0,0.15,0.15,0.1,0.0024956479545476576,0.1,2.4956479545476578,3.743471931821486,0
38.03615798775378,15.0,4.0,1.0,0.2,0.1,0.1,0.003803615798775378,0.3,3.8036157987753785,3.8036157987753785,0
21.56504070267043,11.0,3.0,0.0,0.35,0.1,0.1,0.002156504070267043,0.2,2.1565040702670433,2.1565040702670433,0
21.391486563812652,8.0,3.0,0.0,0.4,0.1,0.3,0.0021391486563812653,0.3,6.417445969143795,2.1391486563812654,0
19.722223543670722,9.0,6.0,0.0,0.35,0.15,0.1,0.001972222354367072,0.3,1.9722223543670723,2.958333531550608,0
77.81306763335122,17.0,3.0,0.0,0.35,0.15,0.1,0.0077813067633351225,0.3,7.781306763335123,11.671960145002684,0
15.095563398005014,7.0,3.0,0.0,0.15,0.1,0.3,0.0015095563398005013,0.2,4.528669019401504,1.5095563398005014,0
310.7073125517118,12.0,2.0,0.0,0.15,0.1,0.1,0.031070731255171184,0.1,31.070731255171182,31.070731255171182,0
210.82233245369486,7.0,5.0,1.0,0.15,0.2,0.3,0.021082233245369484,0.1,63.246699736108454,42.164466490738974,0
40.23797311105415,18.0,4.0,0.0,0.1,0.2,0.1,0.004023797311105416,0.2,4.023797311105415,8.04759462221083,0
221.2637517117729,17.0,2.0,0.0,0.25,0.2,0.1,0.02212637517117729,0.1,22.12637517117729,44.25275034235458,0
115.98019728842647,11.0,4.0,0.0,0.35,0.15,0.1,0.011598019728842647,0.2,11.598019728842647,17.39702959326397,0
21.630624167397666,13.0,1.0,1.0,0.4,0.1,0.1,0.0021630624167397667,0.3,2.1630624167397667,2.1630624167397667,0
255.21592525688732,22.0,2.0,0.0,0.1,0.1,0.6,0.02552159252568873,0.2,153.1295551541324,25.52159252568873,0
189.53338067999147,22.0,5.0,0.0,0.4,0.1,0.6,0.018953338067999148,0.2,113.72002840799487,18.953338067999148,0
21.926029351945694,12.0,1.0,0.0,0.3,0.1,0.1,0.0021926029351945694,0.1,2.1926029351945693,2.1926029351945693,0
52.74282660162917,11.0,6.0,0.0,0.05,0.1,0.1,0.0052742826601629164,0.3,5.274282660162918,5.274282660162918,0
57.03142583648821,20.0,4.0,0.0,0.2,0.1,0.1,0.005703142583648821,0.2,5.703142583648821,5.703142583648821,0
77.07469160967469,11.0,1.0,0.0,0.25,0.1,0.1,0.007707469160967468,0.3,7.707469160967469,7.707469160967469,0
38.288487695823214,10.0,4.0,0.0,0.1,0.1,0.1,0.003828848769582321,0.2,3.8288487695823217,3.8288487695823217,0
103.26856699296617,14.0,2.0,1.0,0.35,0.1,0.1,0.010326856699296618,0.2,10.326856699296618,10.326856699296618,0
1938.6559109939649,5.0,4.0,0.0,0.6,0.35,0.8,0.1938655910993965,0.4,1550.924728795172,678.5295688478876,1
35.21919026259851,13.0,1.0,0.0,0.05,0.15,0.1,0.0035219190262598507,0.2,3.521919026259851,5.282878539389777,0
5790.983130628107,22.0,4.0,0.0,0.9,0.6,0.8,0.5790983130628107,0.3,4632.7865045024855,3474.589878376864,1
264.8630276342351,17.0,2.0,0.0,0.05,0.15,0.1,0.026486302763423508,0.3,26.48630276342351,39.729454145135264,0
177.1506741418621,8.0,1.0,0.0,0.4,0.15,0.3,0.01771506741418621,0.3,53.14520224255863,26.572601121279316,0
14.363316072708553,9.0,5.0,1.0,0.15,0.1,0.1,0.0014363316072708552,0.3,1.4363316072708554,1.4363316072708554,0
44.33512668989422,11.0,1.0,0.0,0.05,0.15,0.1,0.004433512668989422,0.1,4.4335126689894215,6.650269003484133,0
75.77899722903904,17.0,3.0,0.0,0.4,0.1,0.1,0.007577899722903903,0.3,7.577899722903904,7.577899722903904,0
34.349322917306985,12.0,0.0,0.0,0.35,0.1,0.1,0.0034349322917306985,0.3,3.4349322917306986,3.4349322917306986,0
49.05923914962623,21.0,6.0,1.0,0.15,0.1,0.1,0.0049059239149626226,0.3,4.9059239149626235,4.9059239149626235,0
56.417175233136376,14.0,3.0,0.0,0.3,0.15,0.1,0.005641717523313637,0.2,5.641717523313638,8.462576284970456,0
628.8379072020888,5.0,2.0,1.0,0.9,0.7,0.8,0.06288379072020887,0.7,503.07032576167103,440.18653504146215,1
13.162429624585059,23.0,1.0,0.0,0.05,0.15,0.6,0.001316242962458506,0.3,7.897457774751035,1.9743644436877588,0
26.803642860666468,12.0,0.0,0.0,0.05,0.15,0.1,0.0026803642860666467,0.1,2.680364286066647,4.02054642909997,0
49.627035356703466,6.0,2.0,0.0,0.15,0.1,0.3,0.004962703535670346,0.1,14.88811060701104,4.962703535670347,0
59.343663533995795,12.0,3.0,0.0,0.15,0.15,0.1,0.0059343663533995795,0.3,5.93436635339958,8.901549530099368,0
32.96931619673592,7.0,5.0,0.0,0.15,0.15,0.3,0.003296931619673592,0.3,9.890794859020774,4.945397429510387,0
49.54148781333543,14.0,1.0,0.0,0.15,0.1,0.1,0.004954148781333543,0.3,4.954148781333544,4.954148781333544,0
30.192878211550276,10.0,6.0,1.0,0.4,0.1,0.1,0.0030192878211550275,0.1,3.019287821155028,3.019287821155028,0
96.28672674780519,17.0,4.0,0.0,0.15,0.1,0.1,0.00962867267478052,0.3,9.62867267478052,9.62867267478052,0
14.295258786182497,15.0,0.0,1.0,0.4,0.1,0.1,0.0014295258786182498,0.2,1.4295258786182499,1.4295258786182499,0
238.7588701287164,8.0,1.0,0.0,0.4,0.2,0.3,0.02387588701287164,0.3,71.62766103861492,47.75177402574329,0
124.63835063304056,17.0,0.0,0.0,0.4,0.1,0.1,0.012463835063304056,0.3,12.463835063304057,12.463835063304057,0
40.06447831073076,14.0,5.0,0.0,0.05,0.15,0.1,0.0040064478310730765,0.1,4.006447831073077,6.009671746609614,0
8.743562827715154,9.0,5.0,0.0,0.3,0.15,0.1,0.0008743562827715154,0.3,0.8743562827715154,1.311534424157273,0
98.18535735458744,22.0,2.0,0.0,0.3,0.15,0.6,0.009818535735458744,0.2,58.91121441275246,14.727803603188114,0
593.7588308671097,5.0,4.0,1.0,0.85,0.9,0.8,0.059375883086710976,0.4,475.0070646936878,534.3829477803988,1
33.926776029538495,10.0,1.0,0.0,0.05,0.15,0.1,0.0033926776029538494,0.3,3.3926776029538495,5.089016404430774,0
126.5622753300806,14.0,5.0,0.0,0.1,0.15,0.1,0.01265622753300806,0.3,12.65622753300806,18.98434129951209,0
282.46128843846975,15.0,6.0,0.0,0.25,0.1,0.1,0.028246128843846974,0.2,28.246128843846975,28.246128843846975,0
371.89305778710934,12.0,0.0,0.0,0.1,0.1,0.1,0.037189305778710935,0.3,37.18930577871094,37.18930577871094,0
379.637549734477,3.0,4.0,1.0,0.6,0.4,0.8,0.0379637549734477,0.3,303.7100397875816,151.8550198937908,1
32.56981050671975,9.0,0.0,0.0,0.05,0.2,0.1,0.003256981050671975,0.2,3.2569810506719747,6.5139621013439495,0
37.82180657964165,14.0,5.0,0.0,0.05,0.2,0.1,0.0037821806579641654,0.2,3.7821806579641652,7.5643613159283305,0
27.304267139939828,18.0,0.0,0.0,0.35,0.1,0.1,0.0027304267139939826,0.2,2.730426713993983,2.730426713993983,0
183.10613056438757,12.0,5.0,0.0,0.2,0.1,0.1,0.018310613056438756,0.2,18.310613056438758,18.310613056438758,0
93.28450821476456,9.0,6.0,0.0,0.1,0.1,0.1,0.009328450821476455,0.3,9.328450821476457,9.328450821476457,0
827.8051236412786,1.0,6.0,0.0,0.85,0.7,0.8,0.08278051236412785,0.4,662.2440989130229,579.4635865488949,1
16.79492082246708,13.0,4.0,0.0,0.05,0.1,0.1,0.001679492082246708,0.3,1.679492082246708,1.679492082246708,0
42.77576260166261,15.0,2.0,0.0,0.2,0.15,0.1,0.004277576260166262,0.2,4.277576260166262,6.416364390249392,0
65.69104319423602,23.0,4.0,0.0,0.05,0.15,0.6,0.006569104319423601,0.3,39.41462591654161,9.853656479135402,0
2.866511487090889,20.0,1.0,1.0,0.2,0.15,0.1,0.0002866511487090889,0.2,0.2866511487090889,0.4299767230636333,0
82.80790639668218,14.0,4.0,0.0,0.25,0.15,0.1,0.008280790639668219,0.3,8.280790639668218,12.421185959502328,0
18.474722664493427,18.0,1.0,0.0,0.25,0.15,0.1,0.0018474722664493428,0.1,1.8474722664493428,2.771208399674014,0
16.449621562616564,4.0,5.0,1.0,0.1,0.15,0.8,0.0016449621562616564,0.3,13.159697250093252,2.4674432343924844,0
24.533989761657402,6.0,6.0,0.0,0.2,0.15,0.3,0.00245339897616574,0.2,7.360196928497221,3.6800984642486103,0
17.54350364595665,12.0,5.0,0.0,0.1,0.1,0.1,0.001754350364595665,0.3,1.7543503645956653,1.7543503645956653,0
